C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_200.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_200.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_200.jpg, 0, 0, 0, 7.803021E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_306.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_306.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_306.jpg, 0, 0, 0, 7.797915E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_408.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_408.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_408.jpg, 0, 0, 0, 7.894784E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_516.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_516.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_516.jpg, 0, 0, 0, 7.931405E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_620.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_620.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_620.jpg, 0, 0, 0, 7.947657E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_724.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_724.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_724.jpg, 0, 0, 0, 7.864788E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_828.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_828.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_828.jpg, 0, 0, 0, 7.890945E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_27_928.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_27_928.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_27_928.jpg, 0, 0, 0, 7.802693E-05
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_029.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_029.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_029.jpg, 0, 0.3530544, 0, 0.2938712
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_129.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_129.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_129.jpg, 0, 0.6551019, 0, 0.8695241
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_232.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_232.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_232.jpg, 0, 0.9659792, 0, 1.938594
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_334.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_334.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_334.jpg, 0, 0.8383948, 0, 3.063354
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_438.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_438.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_438.jpg, 0, 0.5304079, 0, 3.825742
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_543.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_543.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_543.jpg, -0.1203825, 0.2285773, 0, 4.209697
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_647.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_647.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_647.jpg, -0.3379872, 0.07197222, 0, 4.247419
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_752.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_752.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_752.jpg, 0, 0.1617389, 0, 4.505782
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_853.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_853.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_853.jpg, 0, 0, 0, 4.500438
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_28_954.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_28_954.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_28_954.jpg, -0.061137, 0.0294873, 0, 4.460623
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_054.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_054.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_054.jpg, -0.3638151, 0.3321654, 0, 4.655682
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_154.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_154.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_154.jpg, -0.6633741, 0.6317244, 0, 5.178354
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_255.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_255.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_255.jpg, -0.3621036, 0.9329948, 0, 6.105844
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_359.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_359.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_359.jpg, -0.06270177, 1, 0, 7.247379
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_460.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_460.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_460.jpg, -0.09685291, 1, 0, 8.375823
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_563.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_563.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_563.jpg, -0.2321727, 1, 0, 9.475345
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_667.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_667.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_667.jpg, 0, 1, 0, 10.58451
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_771.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_771.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_771.jpg, -0.0854784, 1, 0, 12.03019
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_875.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_875.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_875.jpg, -0.2955779, 1, 0, 12.96958
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_29_979.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_29_979.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_29_979.jpg, 0, 1, 0, 14.0321
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_081.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_081.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_081.jpg, -0.1353924, 1, 0, 15.07559
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_181.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_181.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_181.jpg, -0.290671, 1, 0, 16.10835
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_282.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_282.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_282.jpg, 0, 1, 0, 17.11499
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_385.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_385.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_385.jpg, -0.1461219, 0.8807583, 0, 18.1657
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_491.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_491.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_491.jpg, -0.2098846, 0.5305606, 0, 18.88836
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_593.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_593.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_593.jpg, 0, 0.2234535, 0, 19.11807
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_698.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_698.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_698.jpg, -0.2314326, 0, 0, 19.03045
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_799.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_799.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_799.jpg, -0.5382225, 0, 0, 18.71151
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_30_903.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_30_903.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_30_903.jpg, -0.2788008, 0, 0, 18.52578
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_007.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_007.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_007.jpg, -0.5051031, 0, 0, 18.22521
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_112.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_112.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_112.jpg, -0.4579905, 0, 0, 17.89686
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_217.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_217.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_217.jpg, -0.162756, 0.1767912, 0, 17.89416
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_317.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_317.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_317.jpg, 0, 0.4812134, 0, 18.03106
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_419.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_419.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_419.jpg, 0, 0.7849373, 0, 18.68446
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_521.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_521.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_521.jpg, 0, 1, 0, 19.60299
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_627.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_627.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_627.jpg, 0, 1, 0, 20.62739
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_730.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_730.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_730.jpg, -0.1820922, 1, 0, 21.81549
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_835.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_835.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_835.jpg, -0.06632191, 1, 0, 22.77412
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_31_936.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_31_936.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_31_936.jpg, 0, 1, 0, 23.75103
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_037.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_037.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_037.jpg, -0.2020818, 1, 0, 24.70716
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_138.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_138.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_138.jpg, -0.242372, 1, 0, 25.58929
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_244.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_244.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_244.jpg, 0, 1, 0, 26.53652
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_349.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_349.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_349.jpg, 0, 1, 0, 27.66098
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_454.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_454.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_454.jpg, 0, 1, 0, 28.59071
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_558.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_558.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_558.jpg, 0, 1, 0, 29.51142
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_661.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_661.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_661.jpg, 0, 1, 0, 30.19103
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_765.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_765.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_765.jpg, -0.2662689, 1, 0, 30.17283
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_869.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_869.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_869.jpg, 0, 1, 0, 30.1892
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_32_974.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_32_974.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_32_974.jpg, 0, 1, 0, 30.19007
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_075.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_075.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_075.jpg, -0.0658365, 1, 0, 30.18975
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_177.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_177.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_177.jpg, -0.3361011, 0.9644326, 0, 30.16598
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_281.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_281.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_281.jpg, -0.03976562, 0.668097, 0, 30.11518
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_385.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_385.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_385.jpg, 0, 0.3723605, 0, 30.03971
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_489.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_489.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_489.jpg, -0.07959, 0.01001095, 0, 29.887
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_593.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_593.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_593.jpg, -0.3894249, 0, 0, 29.5042
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_697.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_697.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_697.jpg, -0.354363, 0, 0, 29.06021
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_801.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_801.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_801.jpg, -0.0417849, 0, 0, 28.7742
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_33_904.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_33_904.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_33_904.jpg, 0, 0.2866344, 0, 28.62564
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_34_005.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_34_005.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_34_005.jpg, 0, 0.569195, 0, 28.85464
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_34_108.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_34_108.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_34_108.jpg, 0, 0.9217367, 0, 29.59565
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_34_211.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_34_211.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_34_211.jpg, 0, 1, 0, 30.19029
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_34_316.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_34_316.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_34_316.jpg, 0, 1, 0, 30.19033
C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\center_2024_05_01_22_07_34_421.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\left_2024_05_01_22_07_34_421.jpg, C:\Users\Lenovo\Desktop\UdacityVeriler\IMG\right_2024_05_01_22_07_34_421.jpg, 0, 1, 0, 30.19031
